Unnamed: 0,Unnamed: 0.1,eventid,uid,output,output_clean
1095,1095,8911028,303269,< 0 >,0
1096,1096,8911029,303387,< 1 >,1
1097,1097,8911032,303757,< 0 >,0
1098,1098,8911031,303794,< 1 >,1
1099,1099,8911033,303957,< 1 >,1
1100,1100,8911034,304476,< 0 >,0
1101,1101,8911039,304792,< 0 >,0
1102,1102,8911040,305117,< 0 >,0
1103,1103,8911042,305339,< 0 >,0
1104,1104,8912002,305657,< 1 >,1
1105,1105,8912003,305786,< 0 >,0
1106,1106,8912007,306267,< 0 >,0
1107,1107,8912012,306682,< 0 >,0
1108,1108,8912014,306684,< 0 >,0
1109,1109,8912011,306707,< 0 >,0
1110,1110,8912015,306765,< 0 >,0
1111,1111,8912018,306909,< 0 >,0
1112,1112,8912022,307280,< 0 >,0
1113,1113,8912029,307652,< 1 >,1
1114,1114,8912032,308112,< 0 >,0
1115,1115,8912030,308134,< 1 >,1
1116,1116,8912035,308405,< 1 >,1
1117,1117,8912036,308427,< 1 >,1
1118,1118,8912039,308880,< 0 >,0
1119,1119,8912044,309029,< 0 >,0
1120,1120,8912045,309042,< 0 >,0
1121,1121,8912041,309074,"The article discusses several incidents of radiation exposure at the Nevada Test Site in the 1950s and 1960s, which resulted in workers receiving doses of radiation far exceeding safety limits. Some of the incidents mentioned include:

1. In 1955, a security guard named Eugene D. Haynes received a dose of at least 39 rems of radiation after wandering into a contaminated area near a nuclear test site. He later died of lung cancer in 1985.
2. In November 1955 and January 1956, at least four workers received high doses of radiation during experiments involving the destruction of atomic bombs using conventional explosives. One worker, Oral B. Epley, died of a brain hemorrhage in 1956, and another worker, Joe Carter, died of brain cancer in 1980.
3. In November 1961, 108 miners were pulled out of tunnels at the test site after radiation safety monitors detected high levels of radiation. The miners were given beer to drink to help flush out the contaminants from their bodies.
4. In June 1963, 13 miners were contaminated with radioactive iodine while working in a tunnel where an atomic test had been conducted the previous day. Despite knowing about the contamination, Atomic Energy Commission officials ordered miners on the next shift to continue working in the tunnel.

The article also mentions that radiation safety and training programs have improved significantly since the 1960s, and that there is no indication of a cancer epidemic at the Nevada Test Site. However, the Energy Department has never conducted a comprehensive survey of the health of workers at the test site, due in part to poor record-keeping in the 1950s and 1960s.

Some of the key points from the article include:

* Many workers at the Nevada Test Site received high doses of radiation in the 1950s and 1960s, often due to inadequate safety procedures or lack of training.
* Some workers died as a result of their exposure to radiation, including Eugene D. Haynes, Oral B. Epley, and Joe Carter.
* The Atomic Energy Commission and other government agencies were aware of the risks of radiation exposure but often prioritized the completion of nuclear tests over worker safety.
* Radiation safety and training programs have improved significantly since the 1960s, but there is still a need for better record-keeping and health monitoring of workers at the test site.

Overall, the article highlights the importance of prioritizing worker safety and taking steps to prevent radiation exposure in industries that involve nuclear testing or other hazardous activities.",0
1122,1122,8912047,309239,< 1 >,1
1123,1123,8912052,309814,< 0 >,0
1124,1124,8912050,309959,< 0 >,0
1125,1125,8912055,310200,< 0 >,0
1126,1126,8912057,310543,< 0 >,0
1127,1127,8912061,310986,< 0 >,0
1128,1128,8912065,312481,< 1 >,1
1129,1129,9001006,313678,< 0 >,0
1130,1130,9001005,313682,< 1 >,1
1131,1131,9001007,313683,< 0 >,0
1132,1132,9001024,314276,< 0 >,0
1133,1133,9001021,314304,< 0 >,0
1134,1134,9001026,314377,< 1 >,1
1135,1135,9001028,314498,< 0 >,0
1136,1136,9001027,314521,< 1 >,1
1137,1137,9001035,314610,"This article discusses the rising costs of home heating oil in Westchester, New York, and how some residents are turning to fuel cooperatives as a way to save money. The cooperatives, such as the Fuel Buyers Group and Heating Energy Affordable Today, purchase oil in bulk and offer discounts to their members.

According to the article, many low-income people on public assistance are not affected by the rising costs of home heating oil because they live in buildings where heat is included in the rent payment. However, for homeowners like Ralph and Mary Joan Fiorio and Virginia and Arthur Francus, the escalating fuel costs are a significant burden.

The Fiorios, who own a 100-year-old home in Cortlandt, estimate that their house requires 30 gallons of home heating oil per day, and they have seen their price increase from $0.95 to $1.36 per gallon in just one month. The Francuses, who live in a 14-room Tudor home in New Rochelle, were paying $1.55 per gallon, which is 26 cents more than the week before.

The fuel cooperatives offer a way for homeowners to save money on their heating oil costs. For example, the Fuel Buyers Group offers discounts of up to 25 cents per gallon below the retail market price. The cooperatives purchase oil in bulk and then sell it to their members at a lower price, without dealer markups.

However, not everyone is convinced that fuel cooperatives are the answer. Critics warn that service can be erratic and that extra charges may be levied for service contracts on heating systems. Richard Goldberg, president of Heating Energy Affordable Today, counters that a recent survey showed that 94% of members were satisfied with the service provided by the cooperative.

County Legislator Paul J. Feiner believes that fuel cooperatives not only save customers money but also send a message to oil companies that customers are willing to shop around for better deals. He suggests that this could lead to major companies reducing their rates.

Overall, the article highlights the challenges faced by homeowners in Westchester who are struggling with rising heating oil costs and explores the potential benefits of fuel cooperatives as a way to save money and gain more control over energy costs.

Some key points from the article include:

* Many low-income people on public assistance are not affected by rising home heating oil costs because they live in buildings where heat is included in the rent payment.
* Homeowners like Ralph and Mary Joan Fiorio and Virginia and Arthur Francus are struggling with escalating fuel costs, with prices increasing by as much as 26 cents per gallon in just one month.
* Fuel cooperatives like the Fuel Buyers Group and Heating Energy Affordable Today offer discounts of up to 25 cents per gallon below the retail market price.
* Critics warn that service can be erratic and extra charges may be levied for service contracts on heating systems, but cooperative representatives counter that their members are satisfied with the service provided.
* County Legislator Paul J. Feiner believes that fuel cooperatives can help customers save money and send a message to oil companies that customers are willing to shop around for better deals.",0
1138,1138,9001032,314704,< 0 >,0
1139,1139,9001031,314992,< 0 >,0
1140,1140,9001037,315072,< 1 >,1
1141,1141,9001038,315079,< 0 >,0
1142,1142,9001041,315382,< 0 >,0
1143,1143,9001039,315385,"The Supreme Court has agreed to hear several new cases, including one related to affirmative action and another concerning the National Guard. The affirmative action case involves a challenge to a Federal Communications Commission (FCC) policy that gives preference to minority-owned companies in the sale of broadcast licenses. The policy was enacted in 1978 to increase diversity in media ownership, but its impact has been limited.

The Court's decision to hear this case may have implications for other federal affirmative action programs. In 1989, the Court ruled in Richmond v. Croson that a similar program in Richmond, Virginia, was unconstitutional, and it is unclear whether the FCC's policy will be affected by this ruling.

In another case, the Court has agreed to decide whether the Federal Government has the constitutional authority to force Governors to permit the mobilization of state National Guard units to active duty overseas. This case, Perpich v. Dept. of Defense, involves a challenge to a 1986 federal law known as the Montgomery Amendment, which prohibits governors from withholding their consent for such mobilization.

The Court has also agreed to hear a case involving a labor union's duty to protect its members' safety on the job. In United Steelworkers v. Rawson, the Court will decide whether workers injured on the job may sue their labor unions for negligence in failing to carry out the safety provisions of a collective bargaining agreement.

Additionally, the Court has refused to hear an appeal by an FBI agent whose $25 million libel suit against author Peter Mattheissen was dismissed by a federal appeals court. The agent, David Price, had claimed that Mattheissen's book, ""In the Spirit of Crazy Horse,"" defamed him, but the appeals court ruled that the statements in question were constitutionally protected as opinion or neutral reportage.

Overall, these cases reflect the Court's ongoing consideration of important issues related to affirmative action, federal power, labor law, and free speech.",0
1144,1144,9001042,315609,< 0 >,0
1145,1145,9001045,315645,< 0 >,0
1146,1146,9001049,315869,< 1 >,1
1147,1147,9001046,315927,< 0 >,0
1148,1148,9001051,316122,< 0 >,0
1149,1149,9001050,316154,< 0 >,0
1150,1150,9001056,316536,< 0 >,0
1151,1151,9001055,316699,< 0 >,0
1152,1152,9001053,316709,< 0 >,0
1153,1153,9001057,317066,< 0 >,0
1154,1154,9001058,317183,< 1 >,1
1155,1155,9001061,317840,< 1 >,1
1156,1156,9001060,317854,< 0 >,0
1157,1157,9001063,318373,< 0 >,0
1158,1158,9001065,318941,< 0 >,0
1159,1159,9001066,319014,< 1 >,1
1160,1160,9001067,319236,< 0 >,0
1161,1161,9001070,321139,< 0 >,0
1162,1162,9001071,321416,< 0 >,0
1163,1163,9001073,321768,< 0 >,0
1164,1164,9001072,321825,< 1 >,1
1165,1165,9002001,323258,"< 1 > 

The article mentions the Alameda County Sheriff's Department, which is scheduled to evict about 25 students from Barrington Hall in the next few days. This indicates that law enforcement (the sheriff's department) will be present at the event. Additionally, it also mentions security guards hired by the co-op to restrict nonresidents' access to the building and comply with a court order, but the primary mention of police presence is through the Alameda County Sheriff's Department.",1
1166,1166,9002002,323259,< 0 >,0
1167,1167,9002003,323592,< 0 >,0
1168,1168,9002004,323855,< 0 >,0
1169,1169,9002005,324131,< 0 >,0
1170,1170,9002006,324492,< 0 >,0
1171,1171,9002007,324541,< 0 >,0
1172,1172,9002050,325026,< 1 >,1
1173,1173,9002010,325072,< 1 >,1
1174,1174,9002019,325908,< 0 >,0
1175,1175,9002017,325926,"This article reports on the controversy surrounding the ordination of Robert Williams, a gay man, as an Episcopal priest by Bishop John Spong. The ordination was met with protests from traditionalist groups and appeared to violate a 1979 resolution by the General Convention of the Episcopal Church stating that it was ""not appropriate"" to ordain homosexuals to the priesthood.

Bishop Spong maintained that the resolution was only advisory and that Williams had undergone a thorough screening process before being ordained. However, just weeks after his ordination, Williams gave a presentation in which he stated that monogamy was not essential for a valid Christian relationship and that celibacy was ""an inherently negative phenomenon."" These comments sparked outrage and led Bishop Spong to disassociate himself from Williams and order him to cease functioning as a priest.

Williams claimed that he had been open with Bishop Spong about his views on sexual matters from the start and that the Bishop was reacting to pressure from others. He believed that he had been ""used"" by Bishop Spong as a symbol of liberalism and that the Bishop was trying to distance himself from him due to criticism.

The controversy has sparked a wider debate within the Episcopal Church, with some calling for Bishop Spong to face a church trial on the national level. The incident has highlighted the deep divisions within the church on issues of sexuality and morality.

Key points:

* Robert Williams, a gay man, was ordained as an Episcopal priest by Bishop John Spong despite protests from traditionalist groups.
* Williams' ordination appeared to violate a 1979 resolution by the General Convention of the Episcopal Church stating that it was ""not appropriate"" to ordain homosexuals to the priesthood.
* Williams gave a presentation in which he stated that monogamy was not essential for a valid Christian relationship and that celibacy was ""an inherently negative phenomenon.""
* Bishop Spong disassociated himself from Williams and ordered him to cease functioning as a priest due to his comments.
* Williams claimed that he had been open with Bishop Spong about his views on sexual matters from the start and that the Bishop was reacting to pressure from others.
* The controversy has sparked a wider debate within the Episcopal Church, with some calling for Bishop Spong to face a church trial on the national level.",0
1176,1176,9002016,325960,< 0 >,0
1177,1177,9002015,325967,< 0 >,0
1178,1178,9002018,326381,< 0 >,0
1179,1179,9002020,326882,< 0 >,0
1180,1180,9002022,327699,< 0 >,0
1181,1181,9002023,327701,< 0 >,0
1182,1182,9002021,327702,< 0 >,0
1183,1183,9002025,327703,< 0 >,0
1184,1184,9002024,327755,< 0 >,0
1185,1185,9002027,328141,< 1 >,1
1186,1186,9002030,329074,< 0 >,0
1187,1187,9002036,329504,< 0 >,0
1188,1188,9002037,329866,< 1 >,1
1189,1189,9002038,329986,< 1 >,1
1190,1190,9002039,330001,< 1 >,1
1191,1191,9002041,330542,< 0 >,0
1192,1192,9003002,331076,< 1 >,1
1193,1193,9003003,331095,< 0 >,0
1194,1194,9003004,331375,< 0 >,0
1195,1195,9003005,331382,< 0 >,0
